orderid,customerid,productid,orderdate,quantity,orderamt,salesrep
20771,AI3651,R9S10,2024-07-15,10233,448512.39,Róisín
20772,OS8224,BC111d,2024-07-15,14041,888514.48,Ravi
20773,OF1425,BC111d,2024-07-15,10190,644823.2,Zuri
20774,NV2970,A802a,2024-07-16,360,3661.2,Liam
20775,OS4150,BC111d,2024-07-16,356,22527.68,Liam
20776,AM4609,W8931,2024-07-16,10619,480191.18,Zuri
20777,OS8224,BC111d,2024-07-17,8799,556800.72,Ravi
20778,OS8224,A802a,2024-07-17,225,2288.25,Róisín
20779,CD7311,A802a,2024-07-17,12820,130379.4,Róisín
20780,AR4667,A802a,2024-07-17,709,7210.53,Róisín
20781,AH4803,JQ9322,2024-07-17,11468,286585.32,Róisín
20782,AH4803,BC111d,2024-07-17,11123,703863.44,Harry
20783,SS3300,BC111d,2024-07-18,142,8985.76,Ravi
20784,QE1185,A802a,2024-07-18,565,5746.05,Róisín
20785,QS2174,R9S10,2024-07-18,14396,630976.68,Leslie
20786,SC8893,W8931,2024-07-18,11479,519080.38,Róisín
20787,TM3521,BC111d,2024-07-18,7395,467955.6,Leslie
20788,SI4896,Q28R3,2024-07-18,9151,1613595.83,Leslie
20789,TF4085,A802a,2024-07-18,11376,115693.92,Liam
20790,OI5050,W8931,2024-07-18,8475,383239.5,Róisín
20791,TM4374,BC111d,2024-07-19,10061,636660.08,Róisín
20792,MD4706,W8931,2024-07-19,7882,356424.04,Róisín
20793,OS8224,Q28R3,2024-07-19,289,50959.37,Róisín
20794,TM4374,BC111d,2024-07-19,10934,691903.52,Ravi
20795,TS4266,A802a,2024-07-19,629,6396.93,Leslie
20796,QS2174,A802a,2024-07-19,10785,109683.45,Ravi
20797,SB9448,Q28R3,2024-07-20,300,52899.0,Róisín
20798,TM4374,A802a,2024-07-20,385,3915.45,Leslie
20799,MD4706,BC111d,2024-07-22,9798,620017.44,Zuri
20800,AM4609,BC111d,2024-07-22,10721,678424.88,Róisín
20801,TS4266,R9S10,2024-07-22,17,745.11,Leslie
20802,QE1185,BC111d,2024-07-22,350,22148.0,Róisín
20803,AM4609,JQ9322,2024-07-22,691,17268.09,Leslie
20804,TF4085,A802a,2024-07-22,668,6793.56,Róisín
20805,TS4266,JQ9322,2024-07-22,246,6147.54,Leslie
20806,TF4085,A802a,2024-07-22,9854,100215.18,Ravi
20807,OI7366,BC111d,2024-07-22,7940,502443.2,Róisín
20808,AD1457,BC111d,2024-07-22,13657,864214.96,Róisín
20809,OS9656,A802a,2024-07-23,8869,90197.73,Harry
20810,OM8279,A802a,2024-07-23,8592,87380.64,Leslie
20811,QS2174,A802a,2024-07-23,7228,73508.76,Leslie
20812,AM4609,A802a,2024-07-23,543,5522.31,Leslie
20813,OF1425,A802a,2024-07-23,9393,95526.81,Leslie
20814,OM8279,A802a,2024-07-23,464,4718.88,Róisín
20815,QE1185,EE05x,2024-07-24,9929,3604425.58,Róisín
20816,SC9489,W8931,2024-07-24,7951,359544.22,Ravi
20817,MD4706,JQ9322,2024-07-24,15101,377373.99,Zuri
20818,AH4803,BC111d,2024-07-24,12060,763156.8,Róisín
20819,OM8279,A802a,2024-07-24,253,2573.01,Leslie
20820,TF4085,Q28R3,2024-07-24,9121,1608305.93,Ravi
20821,NS7598,Q28R3,2024-07-24,10913,1924289.29,Ravi
20822,AD1457,A802a,2024-07-24,284,2888.28,Ravi
20823,MM9297,BC111d,2024-07-25,8820,558129.6,Róisín
20824,QS2917,A802a,2024-07-25,111,1128.87,Leslie
20825,AI3651,A802a,2024-07-25,7928,80627.76,Liam
20826,SC9489,W8931,2024-07-25,415,18766.3,Ravi
20827,OM8279,A802a,2024-07-25,608,6183.36,Ravi
20828,OI5050,R9S10,2024-07-25,295,12929.85,Harry
20829,SS3300,W8931,2024-07-25,8716,394137.52,Ravi
20830,SS3300,A802a,2024-07-26,12795,130125.15,Róisín
20831,OI7366,A802a,2024-07-26,414,4210.38,Róisín
20832,AI3651,BC111d,2024-07-26,10105,639444.4,Liam
20833,SC9489,BC111d,2024-07-26,348,22021.44,Harry
20834,OS9656,W8931,2024-07-26,6221,281313.62,Harry
20835,TM3521,W8931,2024-07-28,469,21208.18,Róisín
20836,TS4266,JQ9322,2024-07-29,343,8571.57,Róisín
20837,SC9489,W8931,2024-07-29,161,7280.42,Róisín
20838,OS8224,A802a,2024-07-29,9237,93940.29,Ravi
20839,SS3300,BC111d,2024-07-29,367,23223.76,Róisín
20840,QE1185,JQ9322,2024-07-29,12392,309676.08,Ravi
20841,OS8224,A802a,2024-07-29,12323,125324.91,Ravi
20842,SC8893,BC111d,2024-07-29,347,21958.16,Róisín
20843,SB9448,A802a,2024-07-30,8161,82997.37,Leslie
20844,CE4482,W8931,2024-07-30,8008,362121.76,Róisín
20845,OS9656,W8931,2024-07-30,8785,397257.7,Ravi
20846,AI3651,EE05x,2024-07-30,10475,3802634.5,Liam
20847,AI3651,A802a,2024-07-31,10325,105005.25,Zuri
20848,MD4706,JQ9322,2024-07-31,6589,164659.11,Zuri
20849,SV2319,A802a,2024-07-31,607,6173.19,Ravi
20850,MC7659,A802a,2024-07-31,38,386.46,Leslie
20851,CD7311,A802a,2024-07-31,419,4261.23,Ravi
20852,MD4706,W8931,2024-07-31,13135,593964.7,Harry
20853,SB1511,BC111d,2024-07-31,7712,488015.36,Róisín
20854,OS6792,BC111d,2024-07-31,8843,559585.04,Harry
20855,TS4266,A802a,2024-07-31,7664,77942.88,Leslie
20856,QS2917,BC111d,2024-08-01,7220,456881.6,Zuri
20857,OI5050,W8931,2024-08-01,11162,504745.64,Zuri
20858,SV2319,EE05x,2024-08-01,257,93296.14,Ravi
20859,MC7659,BC111d,2024-08-01,7479,473271.12,Ravi
20860,MC7659,W8931,2024-08-01,21,949.62,Róisín
20861,MC7659,Q28R3,2024-08-02,702,123783.66,Ravi
20862,SC8893,A802a,2024-08-02,6562,66735.54,Harry
20863,AM4609,BC111d,2024-08-02,630,39866.4,Leslie
20864,NV2970,R9S10,2024-08-02,10136,444260.88,Róisín
20865,NS7598,A802a,2024-08-02,8444,85875.48,Leslie
20866,OI7366,Q28R3,2024-08-02,8331,1469005.23,Ravi
20867,AM4609,A802a,2024-08-02,581,5908.77,Harry
20868,TM3521,A802a,2024-08-02,9523,96848.91,Zuri
20869,SS3300,BC111d,2024-08-02,9057,573126.96,Róisín
20870,TF4085,BC111d,2024-08-02,9879,625143.12,Ravi
20871,AM4609,A802a,2024-08-04,11605,118022.85,Ravi
20872,AM4609,JQ9322,2024-08-05,408,10195.92,Róisín
20873,SI4896,BC111d,2024-08-05,7213,456438.64,Róisín
20874,OI5050,A802a,2024-08-05,230,2339.1,Róisín
20875,MD4706,BC111d,2024-08-05,416,26324.48,Zuri
20876,OI5050,JQ9322,2024-08-05,5875,146816.25,Zuri
20877,OS8224,A802a,2024-08-06,400,4068.0,Róisín
20878,SC9489,JQ9322,2024-08-06,11870,296631.3,Harry
20879,TM4374,A802a,2024-08-06,216,2196.72,Ravi
20880,OF1425,W8931,2024-08-06,17,768.74,Zuri
20881,OI7366,A802a,2024-08-06,480,4881.6,Róisín
20882,CD7311,A802a,2024-08-06,524,5329.08,Ravi
20883,OM8279,R9S10,2024-08-07,338,14814.54,Leslie
20884,MD4706,BC111d,2024-08-07,7080,448022.4,Zuri
20885,MC7659,W8931,2024-08-07,6471,292618.62,Ravi
20886,OS4150,JQ9322,2024-08-07,442,11045.58,Leslie
20887,AI3651,R9S10,2024-08-07,129,5654.07,Róisín
20888,MC7659,A802a,2024-08-07,7318,74424.06,Ravi
20889,OI5050,W8931,2024-08-07,404,18268.88,Leslie
20890,TM4374,JQ9322,2024-08-08,10712,267692.88,Zuri
20891,OS6792,JQ9322,2024-08-08,384,9596.16,Róisín
20892,MC7659,BC111d,2024-08-08,9753,617169.84,Ravi
20893,TS4266,JQ9322,2024-08-08,10308,257596.92,Harry
20894,AD1457,A802a,2024-08-08,7644,77739.48,Róisín
20895,OI5050,A802a,2024-08-08,190,1932.3,Leslie
20896,AI3651,A802a,2024-08-08,551,5603.67,Ravi
20897,SV2319,W8931,2024-08-08,220,9948.4,Ravi
20898,MC7659,BC111d,2024-08-08,8649,547308.72,Ravi
20899,TF4085,A802a,2024-08-09,7172,72939.24,Leslie
20900,TS4266,A802a,2024-08-09,8534,86790.78,Leslie
20901,MC7659,A802a,2024-08-09,8187,83261.79,Ravi
20902,AD1457,BC111d,2024-08-09,7983,505164.24,Róisín
20903,QS2174,A802a,2024-08-09,7218,73407.06,Zuri
20904,CE4482,BC111d,2024-08-09,664,42017.92,Róisín
20905,MC7659,A802a,2024-08-10,157,1596.69,Róisín
20906,SV2319,JQ9322,2024-08-11,234,5847.66,Ravi
20907,AD1457,BC111d,2024-08-12,366,23160.48,Ravi
20908,OM8279,BC111d,2024-08-12,184,11643.52,Zuri
20909,OM8279,W8931,2024-08-12,462,20891.64,Zuri
20910,AD1457,W8931,2024-08-12,8065,364699.3,Ravi
20911,CD7311,Q28R3,2024-08-12,5959,1050750.47,Liam
20912,TM4374,BC111d,2024-08-12,326,20629.28,Leslie
20913,MM9297,BC111d,2024-08-12,10887,688929.36,Zuri
20914,OS9656,W8931,2024-08-13,5639,254995.58,Ravi
20915,MM9297,A802a,2024-08-13,389,3956.13,Róisín
20916,SB0048,JQ9322,2024-08-13,7308,182626.92,Liam
20917,NV2970,BC111d,2024-08-13,8051,509467.28,Ravi
20918,OI5050,A802a,2024-08-13,273,2776.41,Róisín
20919,AI3651,A802a,2024-08-13,308,3132.36,Leslie
20920,MC7659,Q28R3,2024-08-14,7498,1322122.34,Leslie
20921,AH4803,A802a,2024-08-14,8859,90096.03,Róisín
20922,CD7311,A802a,2024-08-14,456,4637.52,Ravi
20923,AI3651,A802a,2024-08-14,488,4962.96,Ravi
20924,AI3651,JQ9322,2024-08-14,586,14644.14,Ravi
20925,QE1185,BC111d,2024-08-14,591,37398.48,Harry
20926,AM4609,JQ9322,2024-08-15,737,18417.63,Róisín
20927,MD4706,W8931,2024-08-15,10903,493033.66,Zuri
20928,MC7659,BC111d,2024-08-15,8858,560534.24,Róisín
20929,OS4150,A802a,2024-08-15,9847,100143.99,Róisín
20930,OS8224,BC111d,2024-08-15,11696,740122.88,Ravi
20931,OF1425,A802a,2024-08-15,7705,78359.85,Róisín
20932,MC7659,JQ9322,2024-08-16,7728,193122.72,Róisín
20933,SC9489,R9S10,2024-08-16,858,37606.14,Róisín
20934,OS8224,A802a,2024-08-16,212,2156.04,Róisín
20935,OS6792,BC111d,2024-08-16,168,10631.04,Ravi
20936,AD1457,W8931,2024-08-16,8797,397800.34,Harry
20937,OI7366,A802a,2024-08-16,8490,86343.3,Róisín
20938,AD1457,JQ9322,2024-08-16,10010,250149.9,Ravi
20939,TF4085,A802a,2024-08-16,507,5156.19,Ravi
20940,SS3300,A802a,2024-08-19,150,1525.5,Ravi
20941,TS4266,BC111d,2024-08-19,7900,499912.0,Róisín
20942,OF1425,R9S10,2024-08-19,11556,506499.48,Zuri
20943,SI4896,W8931,2024-08-19,314,14199.08,Ravi
20944,SV2319,W8931,2024-08-20,5589,252734.58,Ravi
20945,NV2970,Q28R3,2024-08-20,8333,1469357.89,Zuri
20946,TS4266,W8931,2024-08-20,281,12706.82,Harry
20947,TS4266,R9S10,2024-08-20,7558,331267.14,Liam
20948,MC7659,BC111d,2024-08-21,37,2341.36,Róisín
20949,MD4706,A802a,2024-08-21,599,6091.83,Leslie
20950,TS4266,A802a,2024-08-21,431,4383.27,Róisín
20951,MC7659,W8931,2024-08-21,9614,434745.08,Liam
20952,CE4482,BC111d,2024-08-21,6362,402587.36,Ravi
20953,QS2174,Q28R3,2024-08-21,506,89222.98,Róisín
20954,SC8893,EE05x,2024-08-21,886,321635.72,Ravi
20955,QS2917,JQ9322,2024-08-21,331,8271.69,Leslie
20956,OM8279,A802a,2024-08-21,614,6244.38,Leslie
20957,NS7598,JQ9322,2024-08-22,6244,156037.56,Leslie
20958,TM4374,A802a,2024-08-22,285,2898.45,Ravi
20959,OI7366,BC111d,2024-08-22,47,2974.16,Ravi
20960,OM8279,W8931,2024-08-22,901,40743.22,Leslie
20961,AH4803,A802a,2024-08-22,150,1525.5,Róisín
20962,MD4706,BC111d,2024-08-23,13603,860797.84,Róisín
20963,NS7598,W8931,2024-08-23,9240,417832.8,Leslie
20964,AM4609,A802a,2024-08-23,5109,51958.53,Liam
20965,QE1185,W8931,2024-08-23,8133,367774.26,Ravi
20966,SS3300,BC111d,2024-08-23,11017,697155.76,Ravi
20967,TM3521,A802a,2024-08-23,9135,92902.95,Leslie
20968,AM4609,W8931,2024-08-23,7243,327528.46,Zuri
20969,AH4803,Q28R3,2024-08-26,598,105445.34,Ravi
20970,AI3651,Q28R3,2024-08-26,7492,1321064.36,Leslie
20971,QS2174,EE05x,2024-08-26,591,214544.82,Leslie
20972,MD4706,A802a,2024-08-26,8955,91072.35,Zuri
20973,AR4667,A802a,2024-08-26,709,7210.53,Liam
20974,MC7659,BC111d,2024-08-26,11000,696080.0,Róisín
20975,SC8893,W8931,2024-08-26,15592,705070.24,Ravi
20976,MC7659,Q28R3,2024-08-27,112,19748.96,Ravi
20977,NV2970,A802a,2024-08-27,5198,52863.66,Leslie
20978,QS2174,W8931,2024-08-27,7388,334085.36,Leslie
20979,QS2174,W8931,2024-08-27,11389,515010.58,Harry
20980,QS2174,BC111d,2024-08-27,12194,771636.32,Zuri
20981,OM8279,A802a,2024-08-27,5377,54684.09,Róisín
20982,QS2174,W8931,2024-08-27,295,13339.9,Leslie
20983,SB9448,W8931,2024-08-27,8229,372115.38,Zuri
20984,AM4609,A802a,2024-08-27,315,3203.55,Liam
20985,OS8224,A802a,2024-08-28,7007,71261.19,Róisín
20986,TS4266,A802a,2024-08-28,10587,107669.79,Leslie
20987,QS2174,BC111d,2024-08-28,11358,718734.24,Zuri
20988,TS4266,BC111d,2024-08-28,520,32905.6,Leslie
20989,OM8279,BC111d,2024-08-28,139,8795.92,Róisín
20990,TF4085,A802a,2024-08-28,9545,97072.65,Ravi
20991,SB0048,BC111d,2024-08-28,93,5885.04,Leslie
20992,TF4085,W8931,2024-08-28,416,18811.52,Leslie
20993,AD1457,BC111d,2024-08-29,7690,486623.2,Róisín
20994,SI4896,Q28R3,2024-08-29,8373,1476411.09,Harry
20995,TM4374,A802a,2024-08-29,530,5390.1,Ravi
20996,OF1425,W8931,2024-08-29,461,20846.42,Leslie
20997,OS9656,Q28R3,2024-08-29,8382,1477998.06,Ravi
20998,OI5050,A802a,2024-08-29,8933,90848.61,Leslie
20999,DS7471,A802a,2024-08-30,767,7800.39,Ravi
21000,QS2174,BC111d,2024-08-30,274,17338.72,Zuri
21001,SC9489,W8931,2024-08-30,9485,428911.7,Ravi
21002,AM4609,W8931,2024-08-30,275,12435.5,Róisín
21003,TF4085,JQ9322,2024-08-30,11613,290208.87,Róisín
21004,QS2174,A802a,2024-08-31,444,4515.48,Róisín
21005,TM4374,BC111d,2024-09-02,618,39107.04,Róisín
21006,AI3651,A802a,2024-09-02,9626,97896.42,Zuri
21007,SC9489,A802a,2024-09-02,8944,90960.48,Róisín
21008,QS2174,A802a,2024-09-02,12921,131406.57,Róisín
21009,DS7471,A802a,2024-09-02,6319,64264.23,Leslie
21010,CE4482,A802a,2024-09-02,9402,95618.34,Róisín
21011,SB0048,W8931,2024-09-03,10151,459028.22,Liam
21012,NV2970,A802a,2024-09-03,324,3295.08,Zuri
21013,SS3300,Q28R3,2024-09-04,284,50077.72,Ravi
21014,SC9489,A802a,2024-09-04,605,6152.85,Ravi
21015,AD1457,R9S10,2024-09-04,15259,668801.97,Ravi
21016,OF1425,EE05x,2024-09-04,277,100556.54,Leslie
21017,AI0569,Q28R3,2024-09-04,480,84638.4,Zuri
21018,TM4374,W8931,2024-09-04,364,16460.08,Róisín
21019,TM3521,R9S10,2024-09-04,24,1051.92,Liam
21020,SS3300,BC111d,2024-09-05,524,33158.72,Ravi
21021,MD4706,A802a,2024-09-05,273,2776.41,Zuri
21022,OI7366,A802a,2024-09-05,7528,76559.76,Ravi
21023,NV2970,W8931,2024-09-05,10933,494390.26,Leslie
21024,SV2319,W8931,2024-09-05,7598,343581.56,Ravi
21025,QS2174,W8931,2024-09-05,285,12887.7,Leslie
21026,AD1457,W8931,2024-09-06,513,23197.86,Ravi
21027,SS3300,W8931,2024-09-06,11403,515643.66,Róisín
21028,TF4085,EE05x,2024-09-06,12397,4500358.94,Ravi
21029,SV2319,R9S10,2024-09-06,10857,475862.31,Ravi
21030,SI4896,BC111d,2024-09-06,123,7783.44,Liam
21031,OM8279,W8931,2024-09-06,11513,520617.86,Róisín
21032,MD4706,A802a,2024-09-06,365,3712.05,Zuri
21033,MD4706,JQ9322,2024-09-06,265,6622.35,Ravi
21034,AI3651,BC111d,2024-09-06,11329,716899.12,Róisín
21035,OI5050,A802a,2024-09-06,7089,72095.13,Leslie
21036,CE4482,JQ9322,2024-09-06,402,10045.98,Róisín
21037,NS7598,A802a,2024-09-06,177,1800.09,Ravi
21038,AH4803,JQ9322,2024-09-08,719,17967.81,Ravi
21039,NV2970,JQ9322,2024-09-08,11512,287684.88,Róisín
21040,NS7598,A802a,2024-09-09,379,3854.43,Róisín
21041,QS2174,BC111d,2024-09-09,680,43030.4,Ravi
21042,SC9489,A802a,2024-09-09,8973,91255.41,Róisín
21043,QS2174,BC111d,2024-09-09,432,27336.96,Róisín
21044,AM4609,BC111d,2024-09-09,9485,600210.8,Leslie
21045,DS7471,W8931,2024-09-10,830,37532.6,Zuri
21046,OM8279,A802a,2024-09-10,11086,112744.62,Leslie
21047,MD4706,A802a,2024-09-10,9902,100703.34,Zuri
21048,AM4609,BC111d,2024-09-10,11259,712469.52,Zuri
21049,OS8224,R9S10,2024-09-10,360,15778.8,Harry
21050,AH4803,BC111d,2024-09-10,344,21768.32,Róisín
21051,SC9489,Q28R3,2024-09-11,14047,2476907.51,Zuri
21052,AH4803,BC111d,2024-09-11,9055,573000.4,Róisín
21053,SS3300,JQ9322,2024-09-11,388,9696.12,Ravi
21054,OS9656,Q28R3,2024-09-11,264,46551.12,Ravi
21055,QS2174,W8931,2024-09-11,452,20439.44,Róisín
21056,OI7366,JQ9322,2024-09-11,11540,288384.6,Róisín
21057,TM3521,A802a,2024-09-11,8664,88112.88,Róisín
21058,CD7311,A802a,2024-09-11,10288,104628.96,Liam
21059,AD1457,JQ9322,2024-09-12,11609,290108.91,Ravi
21060,OS8224,W8931,2024-09-12,10155,459209.1,Ravi
21061,OS9656,BC111d,2024-09-12,8202,519022.56,Róisín
21062,AD1457,BC111d,2024-09-13,8174,517250.72,Róisín
21063,CI2071,BC111d,2024-09-13,8018,507379.04,Ravi
21064,MC7659,BC111d,2024-09-13,12890,815679.2,Róisín
21065,TS4266,BC111d,2024-09-16,9433,596920.24,Róisín
21066,MD4706,BC111d,2024-09-16,411,26008.08,Ravi
21067,SB1511,A802a,2024-09-16,300,3051.0,Róisín
21068,TF4085,A802a,2024-09-16,312,3173.04,Róisín
21069,OS9656,A802a,2024-09-16,10535,107140.95,Ravi
21070,NS7598,W8931,2024-09-17,192,8682.24,Leslie
21071,AH4803,A802a,2024-09-17,268,2725.56,Ravi
21072,OI5050,A802a,2024-09-17,536,5451.12,Róisín
21073,SV2319,BC111d,2024-09-17,219,13858.32,Róisín
21074,OS9656,BC111d,2024-09-17,9522,602552.16,Ravi
21075,QE1185,BC111d,2024-09-17,464,29361.92,Róisín
21076,NV2970,Q28R3,2024-09-18,8316,1466360.28,Róisín
21077,AD1457,Q28R3,2024-09-18,194,34208.02,Róisín
21078,TF4085,R9S10,2024-09-18,9061,397143.63,Ravi
21079,TM4374,A802a,2024-09-18,364,3701.88,Ravi
21080,AD1457,W8931,2024-09-18,6063,274168.86,Ravi
21081,AD1457,A802a,2024-09-18,9469,96299.73,Harry
21082,OS9656,BC111d,2024-09-19,699,44232.72,Ravi
21083,CD7311,JQ9322,2024-09-19,10248,256097.52,Ravi
21084,TF4085,BC111d,2024-09-19,8504,538133.12,Ravi
21085,TF4085,A802a,2024-09-19,11771,119711.07,Róisín
21086,SC9489,A802a,2024-09-19,14479,147251.43,Róisín
21087,AM4609,JQ9322,2024-09-19,9638,240853.62,Liam
21088,MD4706,W8931,2024-09-19,191,8637.02,Ravi
21089,TM3521,BC111d,2024-09-19,232,14680.96,Róisín
21090,QS2174,BC111d,2024-09-20,364,23033.92,Leslie
21091,TS4266,A802a,2024-09-20,437,4444.29,Leslie
21092,QS2174,BC111d,2024-09-20,317,20059.76,Leslie
21093,TS4266,BC111d,2024-09-20,174,11010.72,Ravi
21094,SS3300,JQ9322,2024-09-20,571,14269.29,Ravi
21095,SC9489,BC111d,2024-09-20,434,27463.52,Leslie
21096,MD4706,BC111d,2024-09-20,584,36955.52,Zuri
21097,OF1425,A802a,2024-09-20,49,498.33,Leslie
21098,AM4609,BC111d,2024-09-23,10380,656846.4,Róisín
21099,TF4085,BC111d,2024-09-23,11744,743160.32,Ravi
21100,SV2319,A802a,2024-09-23,153,1556.01,Ravi
21101,AM4609,A802a,2024-09-23,14686,149356.62,Leslie
21102,NS7598,BC111d,2024-09-23,11931,754993.68,Róisín
21103,QS2174,W8931,2024-09-23,181,8184.82,Leslie
21104,TM4374,R9S10,2024-09-24,6731,295019.73,Ravi
21105,OS8224,W8931,2024-09-24,561,25368.42,Ravi
21106,SV2319,BC111d,2024-09-24,8455,535032.4,Róisín
21107,SS3300,A802a,2024-09-25,348,3539.16,Ravi
21108,OM8279,A802a,2024-09-25,265,2695.05,Liam
21109,NS7598,A802a,2024-09-25,162,1647.54,Zuri
21110,OF1425,A802a,2024-09-25,10489,106673.13,Ravi
21111,MM9297,Q28R3,2024-09-25,9435,1663673.55,Zuri
21112,OF1425,W8931,2024-09-25,12081,546302.82,Róisín
21113,SC9489,W8931,2024-09-25,214,9677.08,Leslie
21114,OF1425,W8931,2024-09-26,9266,419008.52,Liam
21115,OS9656,BC111d,2024-09-26,453,28665.84,Róisín
21116,SC8893,BC111d,2024-09-26,241,15250.48,Róisín
21117,MD4706,Q28R3,2024-09-26,8704,1534776.32,Zuri
21118,DS7471,BC111d,2024-09-26,137,8669.36,Leslie
21119,OS9656,R9S10,2024-09-27,11496,503869.68,Ravi
21120,AI3651,R9S10,2024-09-27,109,4777.47,Leslie
21121,NS7598,A802a,2024-09-27,411,4179.87,Liam
21122,OS6792,W8931,2024-09-27,465,21027.3,Róisín
21123,NS7598,A802a,2024-09-27,513,5217.21,Zuri
21124,SC8893,A802a,2024-09-27,9617,97804.89,Róisín
21125,OS8224,BC111d,2024-09-27,424,26830.72,Harry
21126,MC7659,A802a,2024-09-29,9268,94255.56,Róisín
21127,OS9656,A802a,2024-09-29,11370,115632.9,Ravi
21128,MC7659,JQ9322,2024-09-30,144,3598.56,Róisín
21129,MD4706,R9S10,2024-09-30,13313,583508.79,Harry
21130,AD1457,BC111d,2024-09-30,8546,540790.88,Ravi
21131,OF1425,BC111d,2024-09-30,9075,574266.0,Róisín
21132,QS2174,EE05x,2024-10-01,7632,2770568.64,Liam
21133,MC7659,EE05x,2024-10-01,10517,3817881.34,Ravi
21134,SS3300,A802a,2024-10-01,12451,126626.67,Ravi
21135,SV2319,A802a,2024-10-01,10091,102625.47,Róisín
21136,AI3651,W8931,2024-10-01,328,14832.16,Zuri
21137,AI3651,BC111d,2024-10-02,8207,519338.96,Liam
21138,OS9656,BC111d,2024-10-02,9167,580087.76,Ravi
21139,SC8893,JQ9322,2024-10-02,9790,244652.1,Róisín
21140,QS2174,W8931,2024-10-03,608,27493.76,Leslie
21141,NV2970,W8931,2024-10-03,10483,474041.26,Leslie
21142,QS2174,BC111d,2024-10-03,373,23603.44,Róisín
21143,CE4482,W8931,2024-10-03,225,10174.5,Róisín
21144,SS3300,BC111d,2024-10-03,432,27336.96,Ravi
21145,OM8279,A802a,2024-10-03,195,1983.15,Róisín
21146,OS6792,A802a,2024-10-03,735,7474.95,Ravi
21147,OS9656,A802a,2024-10-04,9602,97652.34,Róisín
21148,AH4803,W8931,2024-10-04,150,6783.0,Ravi
21149,CE4482,R9S10,2024-10-04,459,20117.97,Róisín
21150,CE4482,A802a,2024-10-04,637,6478.29,Róisín
21151,OS9656,A802a,2024-10-04,8241,83810.97,Leslie
21152,AM4609,W8931,2024-10-04,356,16098.32,Róisín
21153,AD1457,A802a,2024-10-04,11327,115195.59,Ravi
21154,TF4085,A802a,2024-10-04,7609,77383.53,Róisín
21155,QS2174,A802a,2024-10-04,177,1800.09,Leslie
21156,QE1185,A802a,2024-10-05,236,2400.12,Ravi
21157,OS4150,W8931,2024-10-07,7900,357238.0,Liam
21158,TM3521,R9S10,2024-10-07,11785,516536.55,Harry
21159,MD4706,W8931,2024-10-07,9896,447497.12,Zuri
21160,AI3651,JQ9322,2024-10-07,697,17418.03,Róisín
21161,QS2174,W8931,2024-10-08,9919,448537.18,Róisín
21162,QS2174,A802a,2024-10-08,9775,99411.75,Ravi
21163,TF4085,BC111d,2024-10-08,317,20059.76,Ravi
21164,SS3300,W8931,2024-10-08,716,32377.52,Harry
21165,TS4266,A802a,2024-10-08,8675,88224.75,Zuri
21166,OS8224,BC111d,2024-10-09,585,37018.8,Ravi
21167,AD1457,A802a,2024-10-09,404,4108.68,Róisín
21168,AR4667,JQ9322,2024-10-09,8170,204168.3,Zuri
21169,CI2071,A802a,2024-10-09,435,4423.95,Zuri
21170,CD7311,BC111d,2024-10-09,360,22780.8,Leslie
21171,OS9656,A802a,2024-10-09,10066,102371.22,Ravi
21172,SS3300,A802a,2024-10-09,324,3295.08,Harry
21173,OI7366,BC111d,2024-10-09,919,58154.32,Róisín
21174,OM8279,A802a,2024-10-09,9544,97062.48,Róisín
21175,TM3521,A802a,2024-10-09,742,7546.14,Róisín
21176,QS2174,A802a,2024-10-10,206,2095.02,Róisín
21177,QE1185,W8931,2024-10-10,10065,455139.3,Róisín
21178,TM4374,W8931,2024-10-10,549,24825.78,Róisín
21179,SB0048,W8931,2024-10-10,10365,468705.3,Harry
21180,TS4266,A802a,2024-10-10,402,4088.34,Harry
21181,SC8893,BC111d,2024-10-10,7093,448845.04,Ravi
21182,QE1185,Q28R3,2024-10-10,9112,1606718.96,Ravi
21183,SS3300,W8931,2024-10-10,637,28805.14,Ravi
21184,TF6550,W8931,2024-10-10,173,7823.06,Ravi
21185,AM4609,W8931,2024-10-11,9170,414667.4,Zuri
21186,TM3521,A802a,2024-10-11,8819,89689.23,Zuri
21187,MC7659,A802a,2024-10-11,8673,88204.41,Róisín
21188,MD4706,BC111d,2024-10-11,23,1455.44,Zuri
21189,TS4266,BC111d,2024-10-12,7012,443719.36,Róisín
21190,SS3300,A802a,2024-10-13,8733,88814.61,Ravi
21191,AD1457,W8931,2024-10-14,304,13746.88,Róisín
21192,AH4803,R9S10,2024-10-14,9028,395697.24,Zuri
21193,MD4706,A802a,2024-10-14,123,1250.91,Zuri
21194,DS7471,A802a,2024-10-14,250,2542.5,Ravi
21195,QS2174,Q28R3,2024-10-14,291,51312.03,Leslie
21196,AH4803,BC111d,2024-10-14,434,27463.52,Ravi
21197,AD1457,JQ9322,2024-10-15,85,2124.15,Róisín
21198,CD7311,A802a,2024-10-15,493,5013.81,Ravi
21199,QS2174,JQ9322,2024-10-15,9441,235930.59,Zuri
21200,AH4803,R9S10,2024-10-15,432,18934.56,Róisín
21201,AD1457,BC111d,2024-10-15,468,29615.04,Ravi
21202,MD4706,A802a,2024-10-16,713,7251.21,Zuri
21203,QS2174,A802a,2024-10-16,11250,114412.5,Zuri
21204,QS2174,BC111d,2024-10-16,210,13288.8,Leslie
21205,SS3300,A802a,2024-10-16,250,2542.5,Róisín
