orderid,customerid,productid,orderdate,quantity,orderamt,salesrep
28083,MM0344,W8931,2024-03-08,324,14651.28,Ethan
28084,AM1674,A802a,2024-03-08,323,3284.91,Sam
28085,NF9938,BC111d,2024-03-08,303,19173.84,Shalini
28086,AV1169,A802a,2024-03-08,308,3132.36,Shalini
28087,CI4562,BC111d,2024-03-08,229,14491.12,Hannah
28088,TC0514,A802a,2024-03-08,319,3244.23,Sam
28089,SC9674,W8931,2024-03-08,371,16776.62,Ethan
28090,CS8317,A802a,2024-03-08,543,5522.31,Shalini
28091,CS5977,JQ9322,2024-03-08,360,8996.4,Hannah
28092,SS3811,BC111d,2024-03-08,453,28665.84,Shalini
28093,MR6252,A802a,2024-03-08,311,3162.87,Hannah
28094,AS8179,A802a,2024-03-08,345,3508.65,Ingrid
28095,SC7962,BC111d,2024-03-09,417,26387.76,Hannah
28096,MR7651,A802a,2024-03-09,300,3051.0,Ingrid
28097,SS3811,A802a,2024-03-10,526,5349.42,Shalini
28098,CS5977,W8931,2024-03-11,297,13430.34,Shalini
28099,NF7397,BC111d,2024-03-11,252,15946.56,Ingrid
28100,CI4562,A802a,2024-03-11,231,2349.27,Sam
28101,NF9938,A802a,2024-03-11,230,2339.1,Ingrid
28102,SC9674,BC111d,2024-03-11,269,17022.32,Ingrid
28103,NF9938,A802a,2024-03-11,270,2745.9,Ingrid
28104,QS1139,BC111d,2024-03-11,253,16009.84,Hannah
28105,NR3611,W8931,2024-03-11,309,13972.98,Ingrid
28106,TC0514,A802a,2024-03-11,233,2369.61,Shalini
28107,AM1674,A802a,2024-03-11,219,2227.23,Sam
28108,MR7651,Q28R3,2024-03-11,275,48490.75,Shalini
28109,SV2287,JQ9322,2024-03-11,418,10445.82,Sam
28110,AM1674,A802a,2024-03-11,244,2481.48,Shalini
28111,AM1674,BC111d,2024-03-11,264,16705.92,Sam
28112,CS8317,A802a,2024-03-11,433,4403.61,Ingrid
28113,TC0514,JQ9322,2024-03-11,440,10995.6,Shalini
28114,CS6924,A802a,2024-03-11,266,2705.22,Ingrid
28115,TC0514,Q28R3,2024-03-11,315,55543.95,Ingrid
28116,NF7397,Q28R3,2024-03-11,252,44435.16,Ingrid
28117,QS1139,A802a,2024-03-11,227,2308.59,Sam
28118,AM1674,W8931,2024-03-12,335,15148.7,Hannah
28119,CS8317,W8931,2024-03-12,599,27086.78,Ethan
28120,SS3811,JQ9322,2024-03-12,721,18017.79,Ethan
28121,RV9064,Q28R3,2024-03-12,282,49725.06,Shalini
28122,SS3811,Q28R3,2024-03-12,429,75645.57,Ethan
28123,CS2504,W8931,2024-03-12,404,18268.88,Ingrid
28124,AS0053,BC111d,2024-03-12,390,24679.2,Shalini
28125,SC3814,W8931,2024-03-12,341,15420.02,Ingrid
28126,NF9938,BC111d,2024-03-12,254,16073.12,Ingrid
28127,MR6252,A802a,2024-03-12,220,2237.4,Shalini
28128,CI4562,BC111d,2024-03-12,240,15187.2,Hannah
28129,AM1674,A802a,2024-03-12,224,2278.08,Sam
28130,QS1139,A802a,2024-03-12,221,2247.57,Ingrid
28131,CI4562,A802a,2024-03-12,221,2247.57,Hannah
28132,AS0053,BC111d,2024-03-12,370,23413.6,Sam
28133,CS5977,W8931,2024-03-13,244,11033.68,Hannah
28134,NF7397,JQ9322,2024-03-13,121,3023.79,Ingrid
28135,QI5038,A802a,2024-03-13,238,2420.46,Gowoon
28136,MR6252,W8931,2024-03-13,259,11711.98,Shalini
28137,TM0916,A802a,2024-03-13,234,2379.78,Sam
28138,QI5038,W8931,2024-03-13,226,10219.72,Gowoon
28139,QS4506,Q28R3,2024-03-13,272,47961.76,Ingrid
28140,QI5038,A802a,2024-03-13,267,2715.39,Ingrid
28141,TM0916,A802a,2024-03-13,254,2583.18,Ingrid
28142,CS2504,A802a,2024-03-13,222,2257.74,Hannah
28143,QS1139,BC111d,2024-03-13,249,15756.72,Shalini
28144,MM0344,BC111d,2024-03-13,261,16516.08,Sam
28145,TC0514,A802a,2024-03-13,229,2328.93,Sam
28146,NF9938,R9S10,2024-03-13,362,15866.46,Ingrid
28147,QS1139,BC111d,2024-03-13,244,15440.32,Hannah
28148,SC7962,A802a,2024-03-13,380,3864.6,Ethan
28149,SV2287,W8931,2024-03-13,228,10310.16,Ingrid
28150,MR7651,BC111d,2024-03-13,265,16769.2,Ingrid
28151,NF7397,BC111d,2024-03-13,247,15630.16,Sam
28152,QS4506,A802a,2024-03-13,219,2227.23,Ingrid
28153,NF9938,Q28R3,2024-03-13,335,59070.55,Ingrid
28154,NF9938,Q28R3,2024-03-13,286,50430.38,Gowoon
28155,QS4506,Q28R3,2024-03-14,262,46198.46,Sam
28156,AM1674,A802a,2024-03-14,261,2654.37,Gowoon
28157,CS8317,JQ9322,2024-03-14,313,7821.87,Ethan
28158,TC0514,W8931,2024-03-14,215,9722.3,Sam
28159,AM1674,A802a,2024-03-14,236,2400.12,Sam
28160,CS8317,A802a,2024-03-14,471,4790.07,Gowoon
28161,MR6252,W8931,2024-03-14,230,10400.6,Ethan
28162,TC0514,A802a,2024-03-14,282,2867.94,Ingrid
28163,CS2504,JQ9322,2024-03-14,203,5072.97,Ingrid
28164,ZD7787,W8931,2024-03-14,385,17409.7,Ethan
28165,CI9891,BC111d,2024-03-14,250,15820.0,Ingrid
28166,SC7962,A802a,2024-03-14,407,4139.19,Gowoon
28167,NM1588,BC111d,2024-03-14,271,17148.88,Shalini
28168,SC9674,A802a,2024-03-14,307,3122.19,Ingrid
28169,RS9813,JQ9322,2024-03-14,172,4298.28,Ethan
28170,TS1163,BC111d,2024-03-14,242,15313.76,Shalini
28171,AS8179,R9S10,2024-03-14,469,20556.27,Hannah
28172,CS5977,BC111d,2024-03-14,241,15250.48,Ingrid
28173,AS8179,W8931,2024-03-14,256,11576.32,Hannah
28174,CI9891,A802a,2024-03-14,281,2857.77,Shalini
28175,NF7397,A802a,2024-03-14,264,2684.88,Shalini
28176,TC0514,A802a,2024-03-14,250,2542.5,Sam
28177,CS2504,Q28R3,2024-03-14,285,50254.05,Ingrid
28178,AS8179,W8931,2024-03-14,263,11892.86,Ingrid
28179,TS1163,A802a,2024-03-14,271,2756.07,Shalini
28180,SC9674,JQ9322,2024-03-14,173,4323.27,Ethan
28181,SC7962,W8931,2024-03-14,346,15646.12,Hannah
28182,RS9813,BC111d,2024-03-14,294,18604.32,Ingrid
28183,CI4562,Q28R3,2024-03-14,293,51664.69,Sam
28184,CS5977,W8931,2024-03-15,284,12842.48,Shalini
28185,SC9674,W8931,2024-03-15,347,15691.34,Ingrid
28186,MM0344,Q28R3,2024-03-15,286,50430.38,Hannah
28187,CI4562,BC111d,2024-03-15,236,14934.08,Sam
28188,CS8317,A802a,2024-03-15,557,5664.69,Shalini
28189,TM0916,A802a,2024-03-15,308,3132.36,Gowoon
28190,CS8317,W8931,2024-03-15,496,22429.12,Ingrid
28191,QS1139,BC111d,2024-03-15,250,15820.0,Shalini
28192,TM0916,W8931,2024-03-15,298,13475.56,Ingrid
28193,ZH3981,W8931,2024-03-15,489,22112.58,Hannah
28194,AM1674,A802a,2024-03-15,287,2918.79,Sam
28195,QS4506,BC111d,2024-03-15,248,15693.44,Shalini
28196,CS5977,A802a,2024-03-15,333,3386.61,Sam
28197,CS6924,BC111d,2024-03-15,322,20376.16,Ethan
28198,RS9813,W8931,2024-03-15,371,16776.62,Hannah
28199,SC9674,W8931,2024-03-15,322,14560.84,Shalini
28200,CS6924,W8931,2024-03-15,354,16007.88,Ingrid
28201,SC7962,A802a,2024-03-15,477,4851.09,Gowoon
28202,QS1139,W8931,2024-03-15,302,13656.44,Ingrid
28203,QI5038,BC111d,2024-03-15,236,14934.08,Ingrid
28204,NR3611,Q28R3,2024-03-15,283,49901.39,Ethan
28205,AM1674,A802a,2024-03-16,318,3234.06,Hannah
28206,SC7962,JQ9322,2024-03-16,640,15993.6,Ethan
28207,CI4562,BC111d,2024-03-16,251,15883.28,Hannah
28208,CI4562,A802a,2024-03-16,332,3376.44,Shalini
28209,QS1139,W8931,2024-03-16,321,14515.62,Ingrid
28210,CI9891,W8931,2024-03-17,249,11259.78,Ingrid
28211,SS3811,A802a,2024-03-17,576,5857.92,Ethan
28212,SS3811,A802a,2024-03-18,481,4891.77,Gowoon
28213,CS2504,A802a,2024-03-18,315,3203.55,Ingrid
28214,MR6252,Q28R3,2024-03-18,298,52546.34,Hannah
28215,QI5038,EE05x,2024-03-18,273,99104.46,Sam
28216,SC3814,Q28R3,2024-03-18,271,47785.43,Shalini
28217,QS4506,A802a,2024-03-18,272,2766.24,Sam
28218,CS8317,BC111d,2024-03-18,441,27906.48,Ethan
28219,NF9938,W8931,2024-03-18,253,11440.66,Ingrid
28220,SC7962,W8931,2024-03-18,361,16324.42,Hannah
28221,CS2504,JQ9322,2024-03-18,177,4423.23,Ingrid
28222,QS1139,W8931,2024-03-18,222,10038.84,Sam
28223,CS5977,W8931,2024-03-18,213,9631.86,Ingrid
28224,QI5038,W8931,2024-03-18,225,10174.5,Ingrid
28225,SC9674,A802a,2024-03-18,324,3295.08,Ingrid
28226,ZD7787,BC111d,2024-03-18,389,24615.92,Ethan
28227,CS8317,JQ9322,2024-03-18,251,6272.49,Ethan
28228,SC3814,A802a,2024-03-19,240,2440.8,Ingrid
28229,QI5038,JQ9322,2024-03-19,425,10620.75,Hannah
28230,QS1139,R9S10,2024-03-19,85,3725.55,Sam
28231,TC0514,A802a,2024-03-19,242,2461.14,Hannah
28232,CS6924,W8931,2024-03-19,318,14379.96,Ethan
28233,SS3811,W8931,2024-03-19,573,25911.06,Ethan
28234,SC7962,A802a,2024-03-19,368,3742.56,Hannah
28235,SC7962,W8931,2024-03-19,412,18630.64,Shalini
28236,CS6924,JQ9322,2024-03-19,495,12370.05,Ingrid
28237,SC7962,R9S10,2024-03-19,140,6136.2,Shalini
28238,CS2504,BC111d,2024-03-19,277,17528.56,Shalini
28239,MR7651,W8931,2024-03-19,285,12887.7,Gowoon
28240,CS2504,BC111d,2024-03-19,285,18034.8,Ethan
28241,CI4562,W8931,2024-03-19,289,13068.58,Hannah
28242,RV9064,Q28R3,2024-03-19,241,42495.53,Ingrid
28243,CS2504,Q28R3,2024-03-19,337,59423.21,Ethan
28244,CS5977,A802a,2024-03-19,228,2318.76,Ingrid
28245,NF7397,BC111d,2024-03-19,236,14934.08,Sam
28246,NM1588,A802a,2024-03-19,216,2196.72,Shalini
28247,SC9674,W8931,2024-03-19,362,16369.64,Ingrid
28248,QS1139,JQ9322,2024-03-19,390,9746.1,Gowoon
28249,AM1674,BC111d,2024-03-19,249,15756.72,Shalini
28250,CS2504,A802a,2024-03-19,260,2644.2,Shalini
28251,CS8317,A802a,2024-03-19,407,4139.19,Shalini
28252,TM0916,A802a,2024-03-19,217,2206.89,Sam
28253,QI5038,A802a,2024-03-19,223,2267.91,Ingrid
28254,SS3811,A802a,2024-03-19,420,4271.4,Sam
28255,ZD7787,A802a,2024-03-19,375,3813.75,Gowoon
28256,CI4562,BC111d,2024-03-20,235,14870.8,Hannah
28257,CS8317,BC111d,2024-03-20,445,28159.6,Shalini
28258,AM1674,W8931,2024-03-20,333,15058.26,Ingrid
28259,CI9891,A802a,2024-03-20,195,1983.15,Gowoon
28260,SC7962,A802a,2024-03-20,345,3508.65,Hannah
28261,NF7397,BC111d,2024-03-20,233,14744.24,Ingrid
28262,AM1674,W8931,2024-03-20,297,13430.34,Sam
28263,RS9813,W8931,2024-03-20,374,16912.28,Ingrid
28264,NF7397,A802a,2024-03-20,209,2125.53,Shalini
28265,SC7962,A802a,2024-03-20,321,3264.57,Hannah
28266,TC0514,A802a,2024-03-20,233,2369.61,Ingrid
28267,TC0514,A802a,2024-03-20,228,2318.76,Shalini
28268,CI4562,BC111d,2024-03-20,219,13858.32,Shalini
28269,LM6201,A802a,2024-03-20,198,2013.66,Ingrid
28270,SC7962,A802a,2024-03-20,357,3630.69,Ethan
28271,TC0514,Q28R3,2024-03-20,266,46903.78,Gowoon
28272,CS5977,A802a,2024-03-20,235,2389.95,Sam
28273,CI4562,A802a,2024-03-20,224,2278.08,Hannah
28274,ZH3981,Q28R3,2024-03-20,439,77408.87,Shalini
28275,QS1139,A802a,2024-03-20,203,2064.51,Ingrid
28276,QI5038,Q28R3,2024-03-20,278,49019.74,Shalini
28277,SS3811,BC111d,2024-03-20,414,26197.92,Ethan
28278,SC7962,A802a,2024-03-21,401,4078.17,Hannah
28279,QI5038,BC111d,2024-03-21,252,15946.56,Sam
28280,SC9674,A802a,2024-03-21,258,2623.86,Ingrid
28281,SC7962,A802a,2024-03-21,390,3966.3,Ethan
28282,RV9064,A802a,2024-03-21,263,2674.71,Ingrid
28283,ZD7787,A802a,2024-03-21,368,3742.56,Gowoon
28284,QI5038,A802a,2024-03-21,241,2450.97,Sam
28285,ZD7787,A802a,2024-03-21,363,3691.71,Ethan
28286,MM0344,W8931,2024-03-21,243,10988.46,Shalini
28287,SC3814,W8931,2024-03-21,221,9993.62,Ingrid
28288,QS1139,A802a,2024-03-21,233,2369.61,Sam
28289,ZF8085,BC111d,2024-03-21,247,15630.16,Sam
28290,SC7962,BC111d,2024-03-21,435,27526.8,Hannah
28291,NR3611,A802a,2024-03-21,243,2471.31,Ingrid
28292,RS9813,A802a,2024-03-21,267,2715.39,Ethan
28293,TC0514,W8931,2024-03-22,241,10898.02,Shalini
28294,ZD7787,A802a,2024-03-22,429,4362.93,Gowoon
28295,AM1674,EE05x,2024-03-22,267,96926.34,Hannah
28296,CS2504,BC111d,2024-03-22,272,17212.16,Shalini
28297,ZD7787,W8931,2024-03-22,339,15329.58,Ethan
28298,CI4562,BC111d,2024-03-22,220,13921.6,Shalini
28299,RS9813,A802a,2024-03-22,305,3101.85,Hannah
28300,CS2504,W8931,2024-03-22,246,11124.12,Ethan
28301,CS5977,BC111d,2024-03-22,248,15693.44,Shalini
28302,MR7651,A802a,2024-03-22,259,2634.03,Hannah
28303,CI4562,Q28R3,2024-03-22,262,46198.46,Sam
28304,AM1674,A802a,2024-03-22,265,2695.05,Hannah
28305,QS1139,W8931,2024-03-22,223,10084.06,Shalini
28306,CS2504,Q28R3,2024-03-22,304,53604.32,Ingrid
28307,MR7651,BC111d,2024-03-22,231,14617.68,Sam
28308,NM1588,JQ9322,2024-03-22,160,3998.4,Hannah
28309,AS7573,W8931,2024-03-22,277,12525.94,Ingrid
28310,CS8317,BC111d,2024-03-22,450,28476.0,Ethan
28311,NR3611,EE05x,2024-03-23,303,109995.06,Ingrid
28312,QS1139,JQ9322,2024-03-24,377,9421.23,Sam
28313,AM1674,A802a,2024-03-25,269,2735.73,Sam
28314,CI4562,A802a,2024-03-25,303,3081.51,Hannah
28315,SS3811,BC111d,2024-03-25,436,27590.08,Ethan
28316,LM6201,R9S10,2024-03-25,195,8546.85,Hannah
28317,CI9891,A802a,2024-03-25,292,2969.64,Shalini
28318,CS6924,A802a,2024-03-25,347,3528.99,Ingrid
28319,SS3811,A802a,2024-03-25,589,5990.13,Ethan
28320,QI5038,A802a,2024-03-25,325,3305.25,Shalini
28321,CI4562,A802a,2024-03-25,289,2939.13,Shalini
28322,RV9064,W8931,2024-03-25,234,10581.48,Ingrid
28323,TC0514,W8931,2024-03-25,234,10581.48,Ingrid
28324,CS5977,W8931,2024-03-25,253,11440.66,Ingrid
28325,CS6924,BC111d,2024-03-25,288,18224.64,Ethan
28326,QS1139,A802a,2024-03-25,307,3122.19,Sam
28327,CS2504,W8931,2024-03-25,289,13068.58,Ingrid
28328,SC3814,A802a,2024-03-25,295,3000.15,Sam
28329,QS1139,A802a,2024-03-25,330,3356.1,Sam
28330,CS6924,W8931,2024-03-25,281,12706.82,Ethan
28331,NR9560,A802a,2024-03-26,295,3000.15,Ingrid
28332,TS1163,A802a,2024-03-26,263,2674.71,Sam
28333,QS4506,JQ9322,2024-03-26,173,4323.27,Hannah
28334,ZD7787,BC111d,2024-03-26,383,24236.24,Gowoon
28335,TM0916,A802a,2024-03-26,281,2857.77,Sam
28336,SC9674,W8931,2024-03-26,251,11350.22,Ingrid
28337,MR6252,JQ9322,2024-03-26,154,3848.46,Shalini
28338,ZD7787,Q28R3,2024-03-26,449,79172.17,Shalini
28339,ZD7787,A802a,2024-03-26,405,4118.85,Shalini
28340,QS1139,A802a,2024-03-26,279,2837.43,Gowoon
28341,CS6924,A802a,2024-03-26,317,3223.89,Gowoon
28342,SC7962,A802a,2024-03-26,405,4118.85,Hannah
28343,AM1674,EE05x,2024-03-26,269,97652.38,Ingrid
28344,TC0514,BC111d,2024-03-26,238,15060.64,Shalini
28345,AM1674,W8931,2024-03-26,229,10355.38,Shalini
28346,TC0514,W8931,2024-03-26,249,11259.78,Ingrid
28347,QI5038,W8931,2024-03-26,219,9903.18,Ingrid
28348,AM1674,BC111d,2024-03-26,253,16009.84,Gowoon
28349,SC7962,Q28R3,2024-03-27,433,76350.89,Hannah
28350,CS6924,W8931,2024-03-27,348,15736.56,Ethan
28351,CS8317,W8931,2024-03-27,539,24373.58,Ethan
28352,TC0514,A802a,2024-03-27,218,2217.06,Sam
28353,SC9674,BC111d,2024-03-27,291,18414.48,Ingrid
28354,QI5038,A802a,2024-03-27,225,2288.25,Ingrid
28355,MM0344,W8931,2024-03-27,283,12797.26,Shalini
28356,SC7962,A802a,2024-03-27,389,3956.13,Hannah
28357,AM1674,A802a,2024-03-27,230,2339.1,Ingrid
28358,SV2287,A802a,2024-03-27,226,2298.42,Shalini
28359,CS5977,A802a,2024-03-27,247,2511.99,Shalini
28360,QS1139,BC111d,2024-03-27,219,13858.32,Sam
28361,AM1674,A802a,2024-03-27,246,2501.82,Shalini
28362,AM1674,W8931,2024-03-27,283,12797.26,Ingrid
28363,SV2287,A802a,2024-03-27,232,2359.44,Sam
28364,QS1139,A802a,2024-03-27,221,2247.57,Gowoon
28365,ZH3981,A802a,2024-03-27,347,3528.99,Hannah
28366,NF7397,JQ9322,2024-03-27,457,11420.43,Ingrid
28367,NF7397,BC111d,2024-03-27,272,17212.16,Shalini
28368,SV2287,A802a,2024-03-27,226,2298.42,Shalini
28369,CI4562,A802a,2024-03-27,234,2379.78,Shalini
28370,SC7962,BC111d,2024-03-27,394,24932.32,Ethan
28371,SC9674,BC111d,2024-03-27,314,19869.92,Ingrid
28372,AS0053,A802a,2024-03-27,322,3274.74,Gowoon
28373,MR7651,BC111d,2024-03-28,250,15820.0,Sam
28374,CS5977,W8931,2024-03-28,301,13611.22,Sam
28375,CI9891,BC111d,2024-03-28,211,13352.08,Shalini
28376,TC0514,W8931,2024-03-28,308,13927.76,Shalini
28377,NE6537,R9S10,2024-03-28,330,14463.9,Gowoon
28378,SC7962,JQ9322,2024-03-28,581,14519.19,Shalini
28379,QI5038,A802a,2024-03-28,226,2298.42,Shalini
28380,NF9938,W8931,2024-03-28,392,17726.24,Gowoon
28381,AM1674,A802a,2024-03-28,216,2196.72,Hannah
28382,CS5977,W8931,2024-03-28,317,14334.74,Sam
28383,SC9674,W8931,2024-03-28,330,14922.6,Gowoon
28384,AM1674,BC111d,2024-03-28,235,14870.8,Ingrid
28385,CI4562,A802a,2024-03-28,227,2308.59,Sam
28386,CS2504,BC111d,2024-03-28,286,18098.08,Ingrid
28387,CS5977,A802a,2024-03-28,220,2237.4,Shalini
28388,CI4562,BC111d,2024-03-28,247,15630.16,Hannah
28389,TS1163,BC111d,2024-03-28,276,17465.28,Shalini
28390,CS8317,JQ9322,2024-03-28,669,16718.31,Ethan
28391,AM1674,A802a,2024-03-28,236,2400.12,Shalini
28392,QI5038,BC111d,2024-03-28,247,15630.16,Sam
28393,ZD7787,BC111d,2024-03-28,432,27336.96,Gowoon
28394,TS1163,A802a,2024-03-31,288,2928.96,Shalini
28395,LM6201,A802a,2024-04-01,326,3315.42,Sam
28396,SS3811,A802a,2024-04-01,577,5868.09,Shalini
28397,SC7962,A802a,2024-04-01,523,5318.91,Shalini
28398,MM0344,BC111d,2024-04-01,262,16579.36,Shalini
28399,RV9064,W8931,2024-04-01,321,14515.62,Sam
28400,QI5038,W8931,2024-04-01,336,15193.92,Ingrid
28401,AV1169,A802a,2024-04-01,310,3152.7,Shalini
28402,TS1163,Q28R3,2024-04-01,256,45140.48,Hannah
28403,NR3611,JQ9322,2024-04-01,435,10870.65,Ethan
28404,NF9938,Q28R3,2024-04-01,313,55191.29,Ingrid
28405,TM0916,W8931,2024-04-01,310,14018.2,Hannah
28406,ZD7787,JQ9322,2024-04-01,566,14144.34,Gowoon
28407,ZF8085,BC111d,2024-04-01,261,16516.08,Ingrid
28408,RV9064,Q28R3,2024-04-01,263,46374.79,Gowoon
28409,SC7962,BC111d,2024-04-01,425,26894.0,Hannah
28410,SC9674,A802a,2024-04-01,376,3823.92,Hannah
28411,QS1139,W8931,2024-04-01,326,14741.72,Sam
28412,ZH3981,W8931,2024-04-01,521,23559.62,Shalini
28413,CS5977,BC111d,2024-04-01,233,14744.24,Sam
28414,NR3611,JQ9322,2024-04-02,133,3323.67,Ingrid
28415,SC9674,EE05x,2024-04-02,349,126693.98,Ingrid
28416,TS1163,BC111d,2024-04-02,248,15693.44,Ethan
28417,QI5038,A802a,2024-04-02,319,3244.23,Ingrid
28418,RV9064,W8931,2024-04-02,249,11259.78,Ingrid
28419,NR3611,Q28R3,2024-04-02,319,56249.27,Ethan
28420,TC0514,A802a,2024-04-02,306,3112.02,Sam
28421,CS2504,R9S10,2024-04-02,236,10343.88,Ingrid
28422,CS5977,BC111d,2024-04-02,255,16136.4,Sam
28423,CS5977,W8931,2024-04-02,220,9948.4,Shalini
28424,CS2504,R9S10,2024-04-02,232,10168.56,Ingrid
28425,MR7651,R9S10,2024-04-02,194,8503.02,Ingrid
28426,QI5038,JQ9322,2024-04-02,109,2723.91,Gowoon
28427,QS4506,A802a,2024-04-02,326,3315.42,Ingrid
28428,RV9064,W8931,2024-04-02,229,10355.38,Sam
28429,CI4562,W8931,2024-04-02,220,9948.4,Hannah
28430,CS6924,BC111d,2024-04-02,298,18857.44,Hannah
28431,CS6924,W8931,2024-04-02,256,11576.32,Ingrid
28432,SC3814,A802a,2024-04-02,269,2735.73,Sam
28433,SC9674,BC111d,2024-04-02,300,18984.0,Ingrid
28434,QI5038,A802a,2024-04-02,306,3112.02,Gowoon
28435,SS3811,W8931,2024-04-03,423,19128.06,Sam
28436,CS5977,BC111d,2024-04-03,238,15060.64,Hannah
28437,ZD7787,W8931,2024-04-03,332,15013.04,Shalini
28438,CS5977,BC111d,2024-04-03,227,14364.56,Hannah
28439,CS6924,BC111d,2024-04-03,280,17718.4,Shalini
28440,SS3811,A802a,2024-04-03,446,4535.82,Shalini
28441,RV9064,W8931,2024-04-03,229,10355.38,Sam
28442,LM6201,A802a,2024-04-03,256,2603.52,Ingrid
28443,SC9674,JQ9322,2024-04-03,196,4898.04,Ingrid
28444,AS0053,BC111d,2024-04-03,396,25058.88,Gowoon
28445,SS3811,W8931,2024-04-03,420,18992.4,Ethan
28446,SC3814,A802a,2024-04-03,271,2756.07,Gowoon
28447,CS6924,A802a,2024-04-03,301,3061.17,Ethan
28448,SC3814,R9S10,2024-04-03,96,4207.68,Shalini
28449,CS8317,BC111d,2024-04-03,453,28665.84,Shalini
28450,CS5977,A802a,2024-04-03,226,2298.42,Sam
28451,CS8317,W8931,2024-04-03,427,19308.94,Ethan
28452,SC9674,W8931,2024-04-03,264,11938.08,Shalini
28453,QS4506,A802a,2024-04-03,272,2766.24,Hannah
28454,QS1139,A802a,2024-04-03,243,2471.31,Sam
28455,MR6252,W8931,2024-04-04,294,13294.68,Hannah
28456,CS5977,A802a,2024-04-04,212,2156.04,Sam
28457,RS9813,BC111d,2024-04-04,297,18794.16,Ingrid
28458,CS6924,A802a,2024-04-04,243,2471.31,Ingrid
28459,TM0916,A802a,2024-04-04,214,2176.38,Sam
28460,TM0916,A802a,2024-04-04,234,2379.78,Ingrid
28461,SC9674,R9S10,2024-04-04,108,4733.64,Ingrid
28462,QS1139,R9S10,2024-04-04,91,3988.53,Gowoon
28463,CI4562,A802a,2024-04-04,239,2430.63,Shalini
28464,CI4562,BC111d,2024-04-04,257,16262.96,Hannah
28465,CS2504,W8931,2024-04-04,364,16460.08,Ingrid
28466,CS8317,BC111d,2024-04-04,469,29678.32,Ethan
28467,TC0514,W8931,2024-04-04,295,13339.9,Hannah
28468,SC7962,A802a,2024-04-04,361,3671.37,Hannah
28469,CS6924,JQ9322,2024-04-04,479,11970.21,Ingrid
28470,ZD7787,BC111d,2024-04-04,396,25058.88,Shalini
28471,ZF8085,BC111d,2024-04-05,236,14934.08,Shalini
28472,SC9674,A802a,2024-04-05,245,2491.65,Ethan
28473,CS5977,JQ9322,2024-04-05,383,9571.17,Shalini
28474,NF9938,BC111d,2024-04-05,304,19237.12,Ethan
28475,NM1588,A802a,2024-04-05,221,2247.57,Shalini
28476,LM6201,BC111d,2024-04-05,269,17022.32,Ingrid
28477,SS3811,W8931,2024-04-05,550,24871.0,Ethan
28478,TC0514,A802a,2024-04-05,193,1962.81,Sam
28479,CS5977,A802a,2024-04-05,225,2288.25,Ingrid
28480,AS0053,R9S10,2024-04-05,309,13543.47,Gowoon
28481,NM1588,A802a,2024-04-05,212,2156.04,Shalini
28482,NR3611,A802a,2024-04-05,226,2298.42,Ingrid
28483,AM1674,A802a,2024-04-05,204,2074.68,Ingrid
28484,TM0916,W8931,2024-04-05,286,12932.92,Shalini
28485,MR6252,W8931,2024-04-05,305,13792.1,Shalini
28486,MR7651,W8931,2024-04-05,306,13837.32,Ingrid
28487,ZD7787,JQ9322,2024-04-05,599,14969.01,Gowoon
28488,SS3811,JQ9322,2024-04-05,727,18167.73,Ethan
28489,ZD7787,BC111d,2024-04-05,408,25818.24,Sam
28490,NE6537,R9S10,2024-04-06,487,21345.21,Ethan
28491,RS9813,JQ9322,2024-04-06,133,3323.67,Shalini
28492,CS2504,A802a,2024-04-06,277,2817.09,Ingrid
28493,QI5038,W8931,2024-04-07,224,10129.28,Ingrid
28494,TS1163,BC111d,2024-04-08,243,15377.04,Hannah
28495,CS8317,A802a,2024-04-08,579,5888.43,Shalini
28496,SS3811,A802a,2024-04-08,549,5583.33,Ethan
28497,CS5977,A802a,2024-04-08,308,3132.36,Gowoon
28498,QS1139,A802a,2024-04-08,333,3386.61,Gowoon
28499,TM0916,BC111d,2024-04-08,233,14744.24,Sam
28500,CI4562,BC111d,2024-04-08,229,14491.12,Shalini
28501,SC3814,W8931,2024-04-08,299,13520.78,Sam
28502,QI5038,A802a,2024-04-08,291,2959.47,Ingrid
28503,QS1139,JQ9322,2024-04-08,385,9621.15,Ingrid
28504,CS6924,A802a,2024-04-08,356,3620.52,Ethan
28505,CS6924,JQ9322,2024-04-08,542,13544.58,Ingrid
28506,TC0514,A802a,2024-04-08,311,3162.87,Ingrid
28507,CI4562,W8931,2024-04-08,303,13701.66,Shalini
28508,MM0344,BC111d,2024-04-08,213,13478.64,Ethan
28509,MR6252,JQ9322,2024-04-08,439,10970.61,Shalini
28510,AS7573,Q28R3,2024-04-08,315,55543.95,Ingrid
28511,TM0916,A802a,2024-04-08,299,3040.83,Ingrid
28512,RV9064,A802a,2024-04-08,315,3203.55,Shalini
28513,QS1139,W8931,2024-04-08,303,13701.66,Sam
28514,SV2287,BC111d,2024-04-08,228,14427.84,Shalini
28515,AM1674,JQ9322,2024-04-08,436,10895.64,Shalini
28516,TM0916,BC111d,2024-04-08,260,16452.8,Gowoon
28517,ZD7787,BC111d,2024-04-08,387,24489.36,Gowoon
28518,CS8317,A802a,2024-04-09,561,5705.37,Ethan
28519,NE6537,R9S10,2024-04-09,512,22440.96,Ethan
28520,MR7651,A802a,2024-04-09,337,3427.29,Ingrid
28521,CS5977,A802a,2024-04-09,299,3040.83,Gowoon
